match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:00:00,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.118,5.543,1,1,1,1,1,583,45.0,46.33749367201738
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:00:35,1,1,2,0,0,0,0,0,1,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.934,4.335,1,1,0,0,0,583,45.0,47.674949379555834
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:00:56,1,1,3,0,0,0,0,0,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.848,11.198,2,0,1,0,0,583,46.33749367201738,47.3
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:01:24,1,1,4,0,0,0,0,1,2,2,1,2,1,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.017,8.471,3,4,0,0,0,583,46.0,48.83749367201738
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:01:48,1,1,5,0,0,0,0,1,3,2,1,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.868,3.419,1,0,1,0,0,583,46.0,50.686709429068166
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:02:35,1,2,6,0,0,0,1,0,0,1,1,2,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59.314,64.077,16,1,0,1,1,584,46.35,56.012329175216934
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:03:18,1,2,7,0,0,0,1,0,1,1,2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.501,15.536,4,3,0,0,0,584,46.0,57.3495951457469
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:03:58,1,2,8,0,0,0,1,0,2,1,2,2,1,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.307,29.811,8,2,0,1,0,584,46.0,59.186709429068166
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:04:42,1,2,9,0,0,0,1,0,3,1,2,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.697,8.033,3,3,0,0,0,584,47.33749367201738,59.5
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:05:19,1,2,10,0,0,0,1,1,3,1,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.474,6.935,1,0,1,0,0,584,48.674949379555834,59.5
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:05:43,1,2,11,0,0,0,1,2,3,1,2,1,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,26.331,26.915,7,3,0,0,0,584,50.012329175216934,59.85
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:06:31,1,2,12,0,0,0,1,3,3,1,2,1,5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.018,14.897,5,4,0,0,0,584,51.3495951457469,57.35
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:07:08,1,2,13,0,0,0,1,4,3,1,1,1,6,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,0.63,1,0,1,1,0,584,54.94676465881146,57.0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:07:36,1,3,14,0,0,1,1,0,0,2,2,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.295,20.375,5,4,0,0,1,585,56.0,58.63749367201738
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:08:18,1,3,15,0,0,1,1,0,1,2,2,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.083,4.933,1,1,1,1,0,585,56.0,59.674949379555834
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:09:00,1,3,16,0,0,1,1,0,2,2,2,2,6,10,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.805,15.149,5,3,0,0,0,585,56.0,61.81232917521693
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:09:41,1,3,17,0,0,1,1,0,3,2,2,2,6,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.64,14.975,5,1,0,1,0,585,56.35,63.360331843486186
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:11:35,1,4,18,0,0,1,2,0,0,1,2,2,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.016,33.222,8,1,0,0,1,586,56.0,68.68670942906817
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:12:16,1,4,19,0,0,1,2,0,1,1,1,1,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.746,14.996,1,1,0,1,0,586,57.33749367201738,67.0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:12:38,1,4,20,0,0,1,2,1,1,1,2,1,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.889,11.485,3,2,0,1,0,586,58.674949379555834,67.35
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:13:15,1,4,21,0,0,1,2,2,1,1,1,2,8,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.752,17.696,4,1,0,0,0,586,58.35,68.33749367201739
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:13:42,1,4,22,0,0,1,2,2,2,1,1,1,9,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655,0.821,1,1,0,1,0,586,60.58749367201738,68.0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:14:14,1,4,23,0,0,1,2,3,2,1,2,1,10,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.594,18.094,5,2,0,0,0,586,61.686709429068166,68.35
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:15:02,1,5,24,0,0,2,2,0,0,2,1,2,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.361,37.42,9,4,1,1,1,587,65.0,69.33749367201739
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:15:40,1,5,25,0,0,2,2,0,1,2,1,2,10,15,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.3,25.855,5,1,1,1,0,587,65.0,71.47494937955584
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:16:31,1,5,26,0,0,2,2,0,2,2,1,2,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.191,6.889,1,1,0,1,0,587,65.0,72.01232917521693
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:16:51,1,5,27,0,0,2,2,0,3,2,2,1,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.668,8.531,2,3,0,1,0,587,66.33749367201739,71.0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:17:30,1,5,28,0,0,2,2,1,3,2,1,2,11,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.102,5.715,1,0,1,0,0,587,66.0,73.3495951457469
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:19:14,1,6,29,0,0,2,3,0,0,1,1,1,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.585,10.4,1,0,1,1,1,588,67.33749367201739,77.0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:19:38,1,6,30,0,0,2,3,1,0,1,2,2,12,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.49,10.75,2,3,0,0,0,588,67.35,78.33749367201739
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:20:11,1,6,31,0,0,2,3,1,1,1,1,1,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.034,86.343,11,0,1,1,0,588,68.33749367201739,78.0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:20:54,1,6,32,0,0,2,3,2,1,1,2,2,13,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.266,40.834,14,3,0,0,0,588,68.0,79.83749367201739
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:22:23,1,6,33,0,0,2,3,2,2,1,2,2,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.713,9.732,2,4,0,1,0,588,68.0,80.67494937955584
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:22:54,1,6,34,0,0,2,3,2,3,1,2,2,13,21,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,93.981,106.802,26,2,0,1,0,588,68.35,94.03289518896108
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:24:30,1,7,35,0,0,2,4,0,0,2,1,2,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.632,10.255,1,1,1,0,1,589,68.0,88.3495951457469
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:24:57,1,7,36,0,0,2,4,0,1,2,1,2,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.036,5.52,1,3,0,0,0,589,68.0,89.68670942906817
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:25:19,1,7,37,0,0,2,4,0,2,2,2,1,14,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.641,13.226,4,4,0,0,0,589,69.33749367201739,88.35
