match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:00:00,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.67,15.447,1,0,1,1,1,884,46.33749367201738,45.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:00:15,1,1,2,0,0,0,0,1,0,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0.911,1,1,1,1,0,884,48.924949379555834,45.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:00:29,1,1,3,0,0,0,0,2,0,1,1,2,2,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.678,23.801,6,1,1,1,0,884,47.3,46.83749367201738
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:00:57,1,1,4,0,0,0,0,2,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,4,2,0,0,884,48.33749367201738,46.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:01:13,1,1,5,0,0,0,0,3,1,1,2,1,4,1,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,29.48,39.243,7,4,0,1,0,884,51.48670942906816,46.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:02:31,1,2,6,0,0,1,0,0,0,2,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.372,0.556,1,1,0,0,1,885,54.0,47.33749367201738
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:02:53,1,2,7,0,0,1,0,0,1,2,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.986,29.908,9,3,0,0,0,885,54.0,48.674949379555834
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:03:28,1,2,8,0,0,1,0,0,2,2,1,2,4,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,1.393,1,0,1,1,0,885,54.0,51.262329175216934
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:03:50,1,2,9,0,0,1,0,0,3,2,1,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.213,10.1,1,0,0,1,0,885,54.0,52.360331843486186
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:04:16,1,3,10,0,0,1,1,0,0,1,1,2,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.415,7.467,2,3,0,1,1,886,54.35,57.686709429068166
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:04:35,1,3,11,0,0,1,1,0,1,1,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.384,10.759,1,1,1,1,0,886,55.33749367201738,56.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,00:04:53,1,3,12,0,0,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.452,3.667,1,0,1,0,0,886,56.97494937955583,56.0
