match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:00:00,1,1,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.646,5.293,2,4,0,0,1,43,46.33749367201738,45.35
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:00:36,1,1,2,0,0,0,0,1,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.596,4.009,1,1,0,0,0,43,46.0,46.33749367201738
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:00:58,1,1,3,0,0,0,0,1,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.403,55.989,9,3,0,1,0,43,46.0,47.674949379555834
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:01:52,1,1,4,0,0,0,0,1,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.565,8.453,2,0,0,1,0,43,47.33749367201738,47.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:02:32,1,1,5,0,0,0,0,2,2,2,2,1,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.195,2.378,0,4,2,0,0,43,48.674949379555834,48.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:03:12,1,1,6,0,0,0,0,3,2,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.414,4.119,1,1,0,0,0,43,50.5,48.33749367201738
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:03:37,1,1,7,0,0,0,0,3,3,2,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.703,2.976,1,1,0,0,0,43,48.0,49.674949379555834
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:04:01,1,1,8,0,0,0,0,3,4,2,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.651,14.614,4,2,0,1,0,43,49.33749367201738,49.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:04:45,1,1,9,0,0,0,0,4,4,2,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,4.433,1,0,0,1,0,43,49.0,50.33749367201738
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:05:08,1,1,10,0,0,0,0,4,5,2,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21.321,24.065,4,1,0,1,0,43,50.63749367201738,50.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:05:42,1,1,11,0,0,0,0,5,5,2,1,2,5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971,0.589,1,1,1,1,0,43,50.0,52.58749367201738
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:06:07,1,1,12,0,0,0,0,5,6,2,2,2,5,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.748,17.025,3,4,0,1,0,43,50.35,53.686709429068166
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:07:26,1,2,13,0,0,0,1,0,0,1,1,1,6,7,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.801,8.378,3,1,0,0,1,44,52.13749367201738,57.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:07:52,1,2,14,0,0,0,1,1,0,1,2,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.715,12.196,3,0,1,0,0,44,52.674949379555834,57.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:08:33,1,2,15,0,0,0,1,2,0,1,1,1,8,7,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.632,10.454,3,3,0,0,0,44,54.512329175216934,57.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:09:00,1,2,16,0,0,0,1,3,0,1,1,1,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.931,4.061,1,4,1,1,0,44,56.360331843486186,57.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:09:38,1,3,17,0,0,1,1,0,0,2,1,2,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.711,6.084,1,0,1,0,1,45,59.0,58.33749367201738
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:10:00,1,3,18,0,0,1,1,0,1,2,2,1,10,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.676,12.902,4,4,0,1,0,45,60.33749367201738,58.35
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:10:46,1,3,19,0,0,1,1,1,1,2,1,2,10,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.696,4.662,3,0,0,0,0,45,60.0,59.83749367201738
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:11:13,1,3,20,0,0,1,1,1,2,2,1,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.771,4.452,1,1,0,1,0,45,60.0,60.674949379555834
