match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:00:00,1,1,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.349,26.569,6,4,0,0,1,612,46.33749367201738,45.35
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:00:47,1,1,2,0,0,0,0,1,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.913,6.21,2,2,0,1,0,612,47.674949379555834,45.35
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:01:27,1,1,3,0,0,0,0,2,0,2,1,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.622,0.887,1,1,0,0,0,612,47.0,47.58749367201738
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:01:50,1,1,4,0,0,0,0,2,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.115,6.962,2,3,0,0,0,612,48.33749367201738,46.35
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:02:20,1,1,5,0,0,0,0,3,1,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,20.991,19.955,3,3,1,0,0,612,50.5,47.63749367201738
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:03:11,1,1,6,0,0,0,0,3,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16.972,17.952,5,2,0,1,0,612,50.85,48.674949379555834
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:03:59,1,1,7,0,0,0,0,3,3,2,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.565,5.604,1,1,1,1,0,612,48.0,50.012329175216934
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:04:24,1,1,8,0,0,0,0,3,4,2,1,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,30.1,23.585,5,0,0,1,0,612,48.0,52.66033184348618
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:05:39,1,2,9,0,0,0,1,0,0,1,2,2,3,6,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.317,10.126,4,2,0,1,1,613,48.0,58.186709429068166
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:06:21,1,2,10,0,0,0,1,0,1,1,1,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.895,6.959,1,3,1,0,0,613,49.33749367201738,56.0
