match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum,cal_m_1,cal_m_2,Momentums
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.0,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.999,18.557,3,0,1,0,1,692,44.5,47.7481268731046,1.0,1.0,-1.9276015327198532
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.0072222222222222,1,1,2,0,0,0,0,0,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26.087,22.571,6,2,0,0,0,692,47.7481268731046,46.15,0.9981018785566428,0.9976879630141235,0.8017829778338604
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.0194444444444444,1,1,3,0,0,0,0,1,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.538,5.213,1,2,1,1,0,692,45.5,48.7481268731046,0.9948897113856728,0.9937753543422392,-1.5749955318741424
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.0283333333333333,1,1,4,0,0,0,0,1,2,2,1,1,2,2,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.779,7.981,2,0,1,0,0,692,49.2481268731046,46.8,0.992553652258642,0.9909299336255014,1.1738594943633505
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.0347222222222222,1,1,5,0,0,0,0,2,2,2,2,1,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.038,0.961,0,0,1,0,0,692,51.985059758123015,47.5,0.9908746584856354,0.988884875538662,2.5552966145945737
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.0427777777777777,1,1,6,0,0,0,0,3,2,2,1,2,3,3,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,9.169,15.126,3,3,0,0,0,692,50.0,50.5481268731046,0.9887577408458916,0.9863064586847338,-0.15676306050082708
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.0494444444444444,1,1,7,0,0,0,0,3,3,2,1,1,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42.78,43.622,10,2,0,0,0,692,50.7481268731046,47.85,0.987005884387272,0.9841727326807712,1.7645166881252916
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.0602777777777777,1,1,8,0,0,0,0,4,3,2,1,1,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7.379,8.473,2,1,0,0,0,692,68.38188941012068,47.85,0.9841592925480662,0.9807057439826252,8.028649430686443
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.0777777777777777,1,2,9,0,0,1,0,0,0,1,2,2,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.583,28.239,6,2,0,0,1,693,54.85,50.7481268731046,0.9795615142472958,0.9751062399141966,1.8338574797794063
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.0872222222222222,1,2,10,0,0,1,0,0,1,1,2,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.202,4.835,1,1,0,1,0,693,57.7481268731046,48.5,0.9770805202935496,0.9720849117736616,3.765625751647956
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.0958333333333333,1,2,11,0,0,1,0,1,1,1,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.809,17.128,4,3,0,1,0,693,55.5,52.0481268731046,0.9748186827983872,0.9693306144421836,1.1226564772664358
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.105,1,2,12,0,0,1,0,1,2,1,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.254,16.566,5,1,0,1,0,693,58.7481268731046,49.5,0.9724112041180696,0.9663991332149786,3.6175324083763654
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.1130555555555555,1,2,13,0,0,1,0,2,2,1,2,1,8,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.674,16.704,5,2,0,1,0,693,61.985059758123015,49.85,0.9702958042809516,0.96382345855793,5.164068063196957
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.1230555555555555,1,2,14,0,0,1,0,3,2,1,1,1,9,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.914,12.933,3,1,0,1,0,693,73.63689949513495,49.85,0.967670162934144,0.960626741670297,9.298505918568647
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.1325,1,3,15,0,0,2,0,0,0,2,1,2,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.853,6.082,1,0,1,0,1,694,63.5,52.7481268731046,0.9651907995992768,0.9576083589106862,4.137532136453286
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.1383333333333333,1,3,16,0,0,2,0,0,1,2,1,2,9,7,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.472,12.787,3,0,1,0,0,694,63.5,56.78505975812301,0.9636596402078472,0.955744446659495,2.2155068790675743
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.1452777777777777,1,3,17,0,0,2,0,0,2,2,1,2,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.811,4.036,1,1,0,1,0,694,63.5,59.19982651304931,0.9618370544428894,0.953525906231958,1.0357672287328568
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,0.1511111111111111,1,3,18,0,0,2,0,0,3,2,1,2,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.051,4.72,1,1,0,1,0,694,63.5,66.60906756032159,0.960306278096915,0.9516626856105472,-1.5333009206965502
