match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum,cal_m_1,cal_m_2,Momentums
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0.0,1,1,1,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,7.84,2,4,0,0,0,0,44.85,47.7481268731046,1.0,1.0,-3.1606501983137787
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0.0105555555555555,1,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.253,7.094,1,2,1,0,0,0,47.7481268731046,45.5,0.9976000410388544,0.997719768723845,1.2667271587524844
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0.0169444444444444,1,1,3,0,0,0,0,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.8,19.808,4,2,0,1,0,0,45.85,48.7481268731046,0.9961474459627752,0.9963396387445144,-2.0219132516255467
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0.0252777777777777,1,1,4,0,0,0,0,1,2,1,1,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51.108,75.631,13,3,1,1,0,0,49.2481268731046,46.8,0.9942527821008916,0.9945394909637336,1.4048742805335326
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0.0391666666666666,1,1,5,0,0,0,0,2,2,1,1,1,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649,0.813,1,0,0,1,0,0,53.235059758123015,46.5,0.9910951074091886,0.9915393290683518,4.083755539875267
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0.0472222222222222,1,1,6,0,0,0,0,3,2,1,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.291,4.249,2,3,0,0,0,0,47.5,49.7481268731046,0.98926373341831,0.9897993014942912,-0.8192828266603899
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0.0591666666666666,1,1,7,0,0,0,0,3,3,1,1,1,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.817,17.821,1,0,1,1,0,0,51.9981268731046,47.5,0.9865483840534832,0.9872193774331768,2.7766639918293468
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0.0669444444444444,1,1,8,0,0,0,0,4,3,1,2,2,4,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.503,18.067,6,2,0,0,0,0,48.5,51.5481268731046,0.9847803537290954,0.9855395162074368,-1.351660300569589
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0.08,1,1,9,0,0,0,0,4,4,1,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,34.489,24.594,7,4,1,1,0,0,52.0481268731046,48.5,0.9818128081061545,0.98271993747187,2.2348105817012645
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0.0922222222222222,1,1,10,0,0,0,0,5,4,1,1,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.235,27.427,5,2,0,0,0,0,59.38188941012068,48.5,0.9790349696542624,0.9800805800404896,5.50745990629764
