match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum,cal_m_1,cal_m_2,Momentums
2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,0.0,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.218,19.239,5,3,0,1,1,1110,44.5,47.7481268731046,1.0,1.0,-3.0337474466754175
2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,0.0097222222222222,1,1,2,0,0,0,0,0,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.249,3.65,1,1,0,0,0,1110,44.5,50.985059758123015,0.9971116267309522,0.997460197114235,-4.041135929134368
2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,0.0244444444444444,1,1,3,0,0,0,0,0,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.615,12.767,4,0,1,0,0,1110,47.7481268731046,46.8,0.9927379118230932,0.9936142829561748,-0.03381977826879129
2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,0.0333333333333333,1,1,4,0,0,0,0,1,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.916,11.733,4,3,0,0,0,1110,50.985059758123015,46.85,0.9900973021118578,0.9912923057617822,2.0493032202751587
2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,0.0424999999999999,1,1,5,0,0,0,0,2,2,2,2,1,3,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.175,12.204,4,1,0,0,0,1110,54.99982651304931,46.5,0.9873743183957318,0.9888978654003344,4.428178754512123
2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,0.0561111111111111,1,1,6,0,0,0,0,3,2,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22.935,18.55,5,1,1,1,0,1110,50.0,49.7481268731046,0.9833314576204836,0.9853427273111124,-0.27061926976146133
2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,0.0661111111111111,1,1,7,0,0,0,0,3,3,2,1,1,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.942,40.094,12,1,0,1,0,1110,51.2481268731046,47.5,0.9803615323871586,0.9827310201867858,2.2847862953782094
2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,0.0813888888888888,1,1,8,0,0,0,0,4,3,2,2,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,17.421,16.192,5,3,0,0,0,1110,51.35,50.7481268731046,0.9758248335348292,0.9787413791698494,-0.47251483135187733
2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,0.0972222222222222,1,1,9,0,0,0,0,4,4,2,2,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.524,17.381,5,4,0,0,0,1110,48.5,53.985059758123015,0.9711242166511496,0.974607376240861,-3.568218162650833
2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,0.1102777777777777,1,1,10,0,0,0,0,4,5,2,2,2,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.704,13.002,3,3,0,0,0,1110,48.5,61.521339808166914,0.9672492207093936,0.971199283934728,-6.629313715595151
