match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum,cal_m_1,cal_m_2,Momentums
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.0,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.205,9.695,4,4,0,1,1,520,48.2481268731046,44.5,1.0,1.0,3.4075708374291773
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.0069444444444444,1,1,2,0,0,0,0,1,0,2,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.231,8.83,3,0,1,0,0,520,45.5,48.5481268731046,0.9975749599077892,0.997949994278083,-1.4296126572214338
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.0136111111111111,1,1,3,0,0,0,0,1,1,2,2,2,1,2,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.497,19.551,5,4,0,0,0,520,45.5,51.78505975812301,0.9952469478952526,0.9959820047791966,-3.6265610178485645
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.0244444444444444,1,1,4,0,0,0,0,1,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.989,9.202,3,4,1,0,0,520,45.5,54.19982651304931,0.9914640494680148,0.9927840949965798,-4.9918539740801915
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.0341666666666666,1,1,5,0,0,0,0,1,3,2,1,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.856,3.839,1,4,0,1,0,520,45.5,61.60906756032159,0.98806934547803,0.9899142997171,-7.422581280035969
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.0583333333333333,1,2,6,0,0,0,1,0,0,1,2,2,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2,1.074,0,2,1,0,1,521,46.5,65.52133980816691,0.9796324404041415,0.9827816297058416,-8.589183227446624
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.0658333333333333,1,2,7,0,0,0,1,0,1,1,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.161,4.614,1,1,0,1,0,521,48.7481268731046,54.5,0.9770146240793304,0.9805683648066847,-2.4491787241485383
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.0708333333333333,1,2,8,0,0,0,1,1,1,1,2,1,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.282,4.883,1,4,1,0,0,521,52.485059758123015,54.5,0.9752695860744162,0.9790929593299916,0.0558428755802125
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.0780555555555555,1,2,9,0,0,0,1,2,1,1,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461,4.077,1,4,0,1,0,521,55.19982651304931,54.5,0.9727492444422228,0.9769619805179732,1.7620791969801548
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.0888888888888888,1,2,10,0,0,0,1,3,1,1,1,1,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566,0.664,1,1,0,0,0,521,63.10906756032159,54.5,0.9689693915068646,0.9737659108275752,4.5722397476698085
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.0974999999999999,1,3,11,0,0,1,1,0,0,2,2,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.621,7.982,3,4,0,0,1,522,54.5,57.7481268731046,0.965965520735216,0.9712258245156882,-0.9010091958651525
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.1061111111111111,1,3,12,0,0,1,1,0,1,2,2,1,6,6,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.702,13.971,4,2,0,0,0,522,58.2481268731046,55.8,0.9629622647525224,0.9686861097612948,1.8914334711771796
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.1169444444444444,1,3,13,0,0,1,1,1,1,2,2,1,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.089,7.599,2,4,0,0,0,522,60.985059758123015,55.85,0.9591849316708484,0.965491562997909,3.5650257806306493
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.1275,1,3,14,0,0,1,1,2,1,2,1,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.518,4.009,1,0,1,1,0,522,56.5,58.7481268731046,0.9555055742272858,0.962379605281094,-0.6297726595383399
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.1333333333333333,1,3,15,0,0,1,1,2,2,2,2,1,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.651,6.005,2,2,0,0,0,522,59.7481268731046,56.85,0.9534727564498778,0.9606601482995294,2.475364508522759
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.1430555555555555,1,3,16,0,0,1,1,3,2,2,1,1,9,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,17.568,15.895,4,1,1,0,0,522,81.60906756032159,56.8,0.9500855913049095,0.9577949093369054,10.740207687332045
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.1697222222222222,1,4,17,0,0,2,1,0,0,1,2,2,9,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.474,12.277,4,3,0,1,1,523,63.85,59.7481268731046,0.9408012037502568,0.9499396706339136,2.071625290391366
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.1794444444444444,1,4,18,0,0,2,1,0,1,1,1,1,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.696,2.282,1,3,0,0,0,523,66.74812687310461,57.5,0.937418731772317,0.9470772700688987,4.434429430809677
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0.1852777777777777,1,4,19,0,0,2,1,1,1,1,1,1,11,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.863,8.52,3,3,1,0,0,523,70.48505975812301,57.5,0.9353899334250704,0.9453602440499242,6.277494495751245
