match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum,cal_m_1,cal_m_2,Momentums
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.0,1,1,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.251,22.48,6,4,1,0,1,827,44.5,48.2481268731046,1.0,1.0,-3.062677129271754
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.0088888888888888,1,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,36.93,33.856,9,2,0,1,0,827,48.5481268731046,45.5,0.9976111453357308,0.997869443366342,1.4755353521499524
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.0197222222222222,1,1,3,0,0,0,0,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.062,9.631,3,4,0,1,0,827,50.985059758123015,45.85,0.9946997682644084,0.995272855527642,3.093772284951215
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.0308333333333333,1,1,4,0,0,0,0,2,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.065,14.496,5,1,0,0,0,827,54.19982651304931,45.85,0.9917138342729384,0.992609755040266,4.585348893231205
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.0375,1,1,5,0,0,0,0,3,1,1,1,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.643,6.899,2,2,0,0,0,827,47.85,48.7481268731046,0.9899223413950742,0.9910119426472892,0.20705335219606963
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.0436111111111111,1,1,6,0,0,0,0,3,2,1,2,1,4,2,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,26.64,20.464,5,2,0,0,0,827,55.99982651304931,46.5,0.988280196139628,0.9895473214059216,4.552415067923368
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.0708333333333333,1,2,7,0,0,1,0,0,0,2,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,2.485,1,0,0,0,1,828,53.5,49.7481268731046,0.980966077284278,0.9830237322360827,1.5037595813991553
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.0761111111111111,1,2,8,0,0,1,0,0,1,2,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.394,18.588,4,2,0,1,0,828,56.7481268731046,47.5,0.979548245224993,0.9817591047243456,3.938474867908592
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.09,1,2,9,0,0,1,0,1,1,2,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.951,3.014,1,3,0,0,0,828,54.5,50.7481268731046,0.97581751608176,0.978431426968524,0.9829874399686593
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.0958333333333333,1,2,10,0,0,1,0,1,2,2,1,2,5,5,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.406,6.779,3,0,1,0,0,828,54.5,54.78505975812301,0.9742508046774476,0.9770339405543704,-1.1620036780400878
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.1022222222222222,1,2,11,0,0,1,0,1,3,2,2,1,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.716,6.534,2,4,0,0,0,828,57.7481268731046,49.85,0.9725350280662204,0.9755034633680476,2.551564937161808
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.1111111111111111,1,2,12,0,0,1,0,2,3,2,1,2,6,6,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945,0.759,1,3,0,0,0,828,55.5,58.44982651304931,0.9701481319778276,0.9733742963633744,-2.375758408119572
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.1183333333333333,1,3,13,0,0,1,1,0,0,1,2,1,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.624,20.094,5,4,0,0,1,829,58.7481268731046,55.85,0.968209028304424,0.9716445251455044,0.9668198761962327
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.1283333333333333,1,3,14,0,0,1,1,1,0,1,1,1,8,6,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21.519,16.597,5,3,0,0,0,829,62.78505975812301,55.5,0.9655245136460936,0.96924973982314,3.299852966624049
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.1363888888888889,1,3,15,0,0,1,1,2,0,1,2,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.083,43.281,6,4,0,1,0,829,57.5,59.0481268731046,0.9633623478580864,0.9673208626147688,-0.6216604607216933
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.1477777777777777,1,3,16,0,0,1,1,2,1,1,1,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.667,14.729,3,1,0,0,0,829,60.7481268731046,56.5,0.9603060827300064,0.964594248005714,2.414140560631547
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.1547222222222222,1,3,17,0,0,1,1,3,1,1,2,1,10,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.335,6.915,1,3,0,0,0,829,68.38188941012068,56.85,0.9584428672144002,0.96293193417982,5.215289087796727
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.1816666666666666,1,4,18,0,0,2,1,0,0,2,2,1,11,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.993,1.803,0,1,0,1,1,830,72.19982651304932,57.5,0.9512164442239316,0.9564841817328192,6.760385005793352
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.1886111111111111,1,4,19,0,0,2,1,1,0,2,1,1,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.523,52.365,12,3,0,1,0,830,75.38188941012068,56.5,0.9493547611027054,0.9548229556454564,8.497327725023204
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.2030555555555555,1,4,20,0,0,2,1,2,0,2,1,2,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.591,3.213,1,1,0,0,0,830,66.5,59.7481268731046,0.945483602233918,0.9513684161529552,2.933539408859599
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.2119444444444444,1,4,21,0,0,2,1,2,1,2,1,2,12,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386,0.783,1,0,1,1,0,830,66.5,64.23505975812301,0.9431021574753138,0.949243118558736,0.05878274203103828
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.2191666666666666,1,4,22,0,0,2,1,2,2,2,1,2,12,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691,1.426,1,0,1,0,0,830,66.5,67.44982651304932,0.9411677089864576,0.9475166518074016,-2.1822727777389943
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.2263888888888889,1,4,23,0,0,2,1,2,3,2,1,2,12,11,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.549,7.363,3,1,1,0,0,830,66.5,74.40906756032159,0.9392337022375902,0.9457904987361682,-4.975793442701684
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.2347222222222222,1,5,24,0,0,2,2,0,0,1,1,1,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.857,12.407,1,0,1,0,1,831,69.74812687310461,65.5,0.937002723727264,0.9437991868325368,0.7216114306447418
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.2405555555555555,1,5,25,0,0,2,2,1,0,1,2,1,14,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033,1.393,1,0,1,1,0,831,74.23505975812301,65.5,0.9354414119652268,0.9424055335410856,3.359601079441814
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.2483333333333333,1,5,26,0,0,2,2,2,0,1,2,1,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.998,29.193,5,1,0,1,0,831,76.19982651304932,65.5,0.9333601558164932,0.9405476792079192,4.580236049904334
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.2575,1,5,27,0,0,2,2,3,0,1,2,1,16,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.986,11.872,3,3,0,0,0,831,83.90906756032159,65.5,0.9309079924147022,0.93835859478999,7.167388289141177
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.2877777777777777,1,6,28,0,0,3,2,0,0,2,2,2,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.872,1.934,1,4,0,0,1,832,75.5,68.74812687310461,0.9228145134474824,0.9311323097693852,2.037150580298466
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.2961111111111111,1,6,29,0,0,3,2,0,1,2,2,2,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.212,9.681,3,1,0,0,0,832,75.5,71.98505975812301,0.9205886887939908,0.9291446591459984,0.21022368509365452
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.3061111111111111,1,6,30,0,0,3,2,0,2,2,1,2,16,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,0.75,1,1,1,0,0,832,75.5,76.44982651304932,0.9179187460035398,0.9267602223113904,-1.5553313791681405
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.3119444444444444,1,6,31,0,0,3,2,0,3,2,1,1,17,14,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.214,16.516,4,3,1,0,0,832,79.24812687310461,68.5,0.9163618208060048,0.9253696856333234,3.018770741271419
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.3186111111111111,1,6,32,0,0,3,2,1,3,2,1,2,17,15,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721,0.543,1,3,0,1,0,832,76.5,77.44982651304932,0.9145829780332132,0.923780856474198,-1.2687920915944892
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.3263888888888889,1,7,33,0,0,3,3,0,0,1,2,2,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.074,23.848,4,1,0,0,1,833,76.5,79.98505975812301,0.9125083502763438,0.9219277120970194,-2.746079841199813
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0.3363888888888888,1,7,34,0,0,3,3,0,1,1,2,1,18,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12.432,15.817,3,3,0,0,0,833,79.74812687310461,76.14999999999999,0.9098420889955168,0.9195458921872418,1.085392737667537
