match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum,cal_m_1,cal_m_2,Momentums
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0.0,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.367,12.274,3,3,0,0,1,435,44.5,48.0481268731046,1.0,1.0,-3.262826763800791
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0.0066666666666666,1,1,2,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.645,12.475,4,3,0,0,0,435,48.2481268731046,45.8,0.9978091933742802,0.9980406878582192,1.3192615386710393
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0.0144444444444444,1,1,3,0,0,0,0,1,1,2,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.005,19.286,8,1,1,0,0,435,51.485059758123015,45.5,0.99525328036718,0.9957548437619476,3.531271698786747
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0.0252777777777777,1,1,4,0,0,0,0,2,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.651,24.644,5,4,1,0,0,435,46.5,49.0481268731046,0.9916933693149578,0.9925710686255882,-1.0568582685444523
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0.0341666666666666,1,1,5,0,0,0,0,2,2,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.575,13.101,4,1,0,0,0,435,49.7481268731046,46.5,0.988772569874177,0.9899588499096398,2.385912951209559
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0.0491666666666666,1,1,6,0,0,0,0,3,2,2,2,1,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,16.294,12.385,4,3,0,0,0,435,67.38188941012068,46.85,0.983844181118566,0.9855510601003749,8.871079628674533
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0.0705555555555555,1,2,7,0,0,1,0,0,0,1,2,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.923,18.648,4,1,0,1,1,436,53.85,49.7481268731046,0.9768180801211714,0.97926689152166,1.9512118715836324
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0.0852777777777777,1,2,8,0,0,1,0,0,1,1,2,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.564,10.663,2,3,0,0,0,436,53.85,52.985059758123015,0.9719832210277196,0.9749423465415422,-0.09722094056003239
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0.0961111111111111,1,2,9,0,0,1,0,0,2,1,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.197,5.461,1,0,1,1,0,436,56.7481268731046,48.5,0.9684263188013758,0.9717607239375358,3.136144061702707
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0.1030555555555555,1,2,10,0,0,1,0,1,2,1,2,1,6,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.354,9.795,3,2,0,0,0,436,60.485059758123015,48.5,0.966146668144133,0.969721519110704,5.191258290420412
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0.1183333333333333,1,2,11,0,0,1,0,2,2,1,2,2,6,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.374,2.579,0,4,0,1,0,436,56.5,51.7481268731046,0.9611327097727252,0.9652361794386938,1.1390915949569438
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0.1280555555555555,1,2,12,0,0,1,0,2,3,1,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.897,8.391,1,4,1,1,0,436,58.7481268731046,52.0,0.9579430117515392,0.9623825899481064,3.2608482090143482
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0.1355555555555555,1,2,13,0,0,1,0,3,3,1,1,2,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.321,13.499,2,0,1,0,0,436,56.85,52.7481268731046,0.9554829698034228,0.9601816661646116,0.7088908346478321
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0.1444444444444444,1,2,14,0,0,1,0,3,4,1,2,2,7,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,27.1,41.868,4,3,1,1,0,436,56.85,70.38188941012068,0.9525680658648008,0.9575736658459144,-6.231099003173521
