match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum,cal_m_1,cal_m_2,Momentums
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,0.0,1,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.73,5.834,1,2,0,0,1,932,47.7481268731046,44.85,1.0,1.0,2.6710604485503704
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,0.015,1,1,2,0,0,0,0,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.427,19.436,4,2,0,1,0,932,45.5,48.0481268731046,0.9962495918157388,0.9949585416756768,-1.1842606187592124
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,0.0236111111111111,1,1,3,0,0,0,0,1,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.596,8.51,2,2,0,1,0,932,45.85,50.985059758123015,0.994096620610223,0.9920644705036972,-2.9791196896858727
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,0.0363888888888888,1,1,4,0,0,0,0,1,2,1,1,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.03,43.953,11,4,0,1,0,932,49.2481268731046,46.5,0.9909019959330344,0.9877703016978976,1.2058686026902912
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,0.0486111111111111,1,1,5,0,0,0,0,2,2,1,2,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,24.027,35.431,6,4,1,1,0,932,46.85,50.0481268731046,0.987846440867352,0.9836632557955264,-2.1564567389475986
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,0.0630555555555555,1,1,6,0,0,0,0,2,3,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.85,8.159,1,0,0,0,0,932,49.7481268731046,50.0,0.984235627398874,0.9788101957369058,0.6002278184423577
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,0.0716666666666666,1,1,7,0,0,0,0,3,3,1,1,1,4,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.146,26.369,7,2,1,0,0,932,53.485059758123015,47.5,0.9820832166387392,0.9759174856927262,3.7938517597399466
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,0.0830555555555555,1,1,8,0,0,0,0,4,3,1,1,1,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.097,17.608,5,4,0,0,0,932,60.521339808166914,47.85,0.979236738159438,0.9720922706563188,6.648120500636047
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,0.1052777777777777,1,2,9,0,0,1,0,0,0,2,2,2,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.495,8.964,3,4,0,1,1,933,54.85,50.7481268731046,0.973683644954008,0.9646308913026744,2.3483155982791866
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,0.1147222222222222,1,2,10,0,0,1,0,0,1,2,2,1,6,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8.039,8.862,0,0,1,0,0,933,57.7481268731046,49.5,0.9713240521587192,0.961460950351977,4.071356703177077
