match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum,cal_m_1,cal_m_2,Momentums
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.0,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.483,8.977,3,3,0,1,1,1012,44.5,47.7481268731046,1.0,1.0,-2.0863815388566804
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.0052777777777777,1,1,2,0,0,0,0,0,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.511,6.867,1,3,1,1,0,1012,44.5,50.985059758123015,0.9989289577186204,0.9988361448923748,-3.284913363373771
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.0122222222222222,1,1,3,0,0,0,0,0,2,2,2,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.996,2.791,1,2,0,0,0,1012,44.85,54.19982651304931,0.9975196956967172,0.9973047619022868,-4.239665484297989
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.0205555555555555,1,1,4,0,0,0,0,0,3,2,1,2,0,4,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.42,26.392,7,0,1,0,0,1012,44.8,62.10906756032159,0.9958285947674652,0.9954671196328472,-6.69603701121899
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.0430555555555555,1,2,5,0,0,0,1,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.901,37.772,11,2,0,1,1,1013,47.7481268731046,53.5,0.9912627688100824,0.9905056735514164,-1.8537843658255422
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.0544444444444444,1,2,6,0,0,0,1,1,0,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.293,10.621,3,4,0,1,0,1013,50.985059758123015,53.85,0.988951798640669,0.9879944871549788,-0.3463535873440594
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.0613888888888888,1,2,7,0,0,0,1,2,0,1,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.722,9.134,2,0,1,1,0,1013,46.5,56.7481268731046,0.9875427268329352,0.9864633482337716,-3.4560324349945875
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.0697222222222222,1,2,8,0,0,0,1,2,1,1,2,2,2,6,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.905,30.686,6,2,0,0,0,1013,46.5,60.78505975812301,0.985851906460757,0.9846260659525592,-5.525027200110152
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.0825,1,2,9,0,0,0,1,2,2,1,1,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.695,15.593,1,1,0,1,0,1013,49.7481268731046,55.5,0.9832594757007876,0.9818091056938844,-1.2845659819211805
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.09,1,2,10,0,0,0,1,3,2,1,1,1,4,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0.646,1,0,1,0,0,1013,58.63188941012068,55.5,0.9817379341442634,0.9801558041220516,2.3907617039874287
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.0991666666666666,1,3,11,0,0,1,1,0,0,2,1,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.041,11.013,3,0,1,1,1,1014,53.5,59.0481268731046,0.9798783878120704,0.9781352504825858,-1.607998533680945
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.1072222222222222,1,3,12,0,0,1,1,0,1,2,1,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.969,4.027,1,4,0,0,0,1014,53.5,61.985059758123015,0.9782443555229772,0.9763597593262168,-3.380213797079055
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.1133333333333333,1,3,13,0,0,1,1,0,2,2,1,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.289,13.593,3,1,0,0,0,1014,53.5,65.19982651304932,0.9770048218819762,0.9750129338703354,-4.880138247840485
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.1202777777777777,1,3,14,0,0,1,1,0,3,2,2,2,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.108,7.024,3,2,1,1,0,1014,53.5,72.60906756032159,0.9755963469488674,0.9734825607633328,-7.3503528978152595
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.1519444444444444,1,4,15,0,0,1,2,0,0,1,1,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.538,5.736,1,1,0,0,1,1015,56.7481268731046,64.5,0.9691750132981128,0.966505742663689,-2.389296058418882
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.1594444444444444,1,4,16,0,0,1,2,1,0,1,1,1,6,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.525,17.017,5,3,1,0,0,1015,59.985059758123015,64.85,0.9676545239541092,0.964853791024566,-0.6520612267549717
