match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum,cal_m_1,cal_m_2,Momentums
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,0.0,1,1,1,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.279,3.05,1,4,0,0,1,550,44.5,47.7481268731046,1.0,1.0,-3.174056151694877
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,0.0069444444444444,1,1,2,0,0,0,0,0,1,2,1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.983,1.673,1,1,0,0,0,550,44.5,52.235059758123015,0.998412460705777,0.9982830060391682,-4.598859993427588
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,0.0105555555555555,1,1,3,0,0,0,0,0,2,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.019,5.167,1,4,1,0,0,550,44.5,54.19982651304931,0.9975869429292168,0.997390172540254,-4.994197380861464
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,0.0147222222222222,1,1,4,0,0,0,0,0,3,2,2,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.671,4.228,1,2,0,1,0,550,44.5,61.60906756032159,0.9966344265763024,0.9963599853025182,-7.017186647960022
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,0.0341666666666666,1,2,5,0,0,0,1,0,0,1,2,2,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.37,2.121,0,3,1,1,1,551,45.5,65.52133980816691,0.992189458942698,0.9915525823526312,-8.170304720239471
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,0.0430555555555555,1,2,6,0,0,0,1,0,1,1,1,1,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.118,9.684,3,1,0,0,0,551,48.2481268731046,54.5,0.990157565949158,0.9893550290888118,-2.430182555524217
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,0.0544444444444444,1,2,7,0,0,0,1,1,1,1,2,1,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.725,3.234,1,4,0,0,0,551,50.985059758123015,54.85,0.9875543241272962,0.9865395671422336,-0.7591454439218561
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,0.0641666666666666,1,2,8,0,0,0,1,2,1,1,2,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.64,24.526,7,4,1,0,0,551,54.19982651304931,54.5,0.9853321766371091,0.9841362911516256,1.0161280292565014
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,0.0777777777777777,1,2,9,0,0,0,1,3,1,1,2,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.184,19.289,6,2,0,1,0,551,47.5,57.7481268731046,0.9822214184620308,0.9807720188929938,-3.215685299383534
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,0.0916666666666666,1,2,10,0,0,0,1,3,2,1,1,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.852,5.808,1,0,1,0,0,551,55.19982651304931,55.5,0.979047530605913,0.9773395373303896,1.151299656074113
